"dateTime","r0_1","Cn2","residual_Kolmo","r0Kalman","L0Kalman","residual_Kalman","r0power","r0expo","residual_power","r0max","r0min","Cn2max","Cn2min","r0noTT.0.","Cn2noTT","r0noTT.1.","residual_KolmonoTT","imamax","npixsat","offsets.0.","offsets.1.","flagdata"
2022-08-31 23:05:00,1.89389,5.1861e-14,7e-04,1.70013,9.42188,0.00068,1.92014,1.62917,0.00068,1.49585,2.02399,7.6845e-14,4.6425e-14,2.30695,1.40983,3.7328e-14,7e-05,65528,10,-4,47,0
2022-08-31 23:10:00,3.98474,1.5012e-14,0.00034,3.26557,31.70911,0.00032,3.99787,1.60792,0.00032,2.90195,4.29948,2.5465e-14,1.3225e-14,5.0699,2.71539,1.0048e-14,4e-05,65528,10,-4,47,0
2022-08-31 23:15:00,3.35718,1.9974e-14,0.00039,2.87653,21.07031,0.00037,3.37593,1.61917,0.00037,2.54064,3.64888,3.1783e-14,1.7385e-14,4.21336,2.34637,1.3679e-14,4e-05,65528,9,-4,47,0
2022-08-31 23:20:00,1.16062,1.1729e-13,0.00106,1.06562,5.3125,0.00103,1.17398,1.63901,0.00103,1.10704,1.30394,1.2691e-13,9.6605e-14,1.53966,1.0065,7.3235e-14,0.00015,65528,9,-4,47,0
2022-08-31 23:25:00,2.79058,2.7181e-14,0.00038,2.40123,18.30469,0.00036,2.80683,1.62167,0.00036,2.32945,2.91739,3.6729e-14,2.5241e-14,3.46988,1.99093,1.8905e-14,8e-05,65528,15,-4,47,0
2022-08-31 23:30:00,2.07063,4.4695e-14,0.00049,1.86687,9.92188,0.00047,2.08438,1.63667,0.00047,1.81876,2.27189,5.548e-14,3.8293e-14,3.35946,1.94478,1.9952e-14,6e-05,65528,6,-4,47,0
2022-08-31 23:35:00,2.94166,2.4895e-14,0.00038,2.69282,11.43066,0.00038,2.95026,1.64011,0.00038,2.21078,3.24471,4.0073e-14,2.1141e-14,3.60718,2.16243,1.7721e-14,0.00012,65312.478,0,0,2,0
2022-08-31 23:40:00,3.65399,1.7344e-14,0.00014,3.44523,9.98438,0.00013,3.65748,1.65272,0.00013,3.18793,3.75328,2.1773e-14,1.6586e-14,4.59873,2.56432,1.1822e-14,5e-05,59280.146,0,0,2,0
2022-08-31 23:45:00,3.25884,2.0989e-14,0.00028,2.95402,13.44678,0.00027,3.27274,1.63823,0.00027,2.6878,3.44483,2.8936e-14,1.9134e-14,4.09195,2.29119,1.4362e-14,5e-05,62281.16,0,0,2,0
2022-08-31 23:50:00,1.94785,4.9488e-14,0.00072,1.71909,10.23438,7e-04,1.96297,1.62722,7e-04,1.63051,2.19182,6.6561e-14,4.0653e-14,3.17345,1.85897,2.1939e-14,7e-05,65528,1,0,2,0
2022-08-31 23:55:00,2.76752,2.756e-14,0.00033,2.5205,11.66602,0.00032,2.77612,1.64011,0.00032,2.33902,2.97474,3.6479e-14,2.4435e-14,3.44139,1.98054,1.9166e-14,6e-05,65528,1,0,2,0
2022-08-31 00:00:00,2.89475,2.5571e-14,0.00049,2.42039,21.36719,0.00047,2.90034,1.61335,0.00047,2.22038,3.19086,3.9785e-14,2.1739e-14,5.24767,2.88786,9.4875e-15,5e-05,65528,1,0,2,0
2022-08-31 00:05:00,1.60475,6.8352e-14,0.00071,1.47724,6.96875,0.00069,1.61334,1.64011,0.00069,1.46233,1.76658,7.9803e-14,5.8238e-14,1.94678,1.22212,4.9534e-14,9e-05,65528,1,0,2,0
2022-08-31 00:10:00,1.67168,6.3852e-14,0.00077,1.53323,7.32422,0.00076,1.68082,1.63933,0.00076,1.40105,1.88059,8.5705e-14,5.2473e-14,2.01914,1.27682,4.661e-14,1e-04,65528,1,0,2,0
2022-08-31 00:15:00,2.06394,4.4937e-14,0.00046,1.89527,8.53809,0.00045,2.07433,1.64183,0.00045,1.80818,2.22579,5.6022e-14,3.9624e-14,2.52623,1.51883,3.2085e-14,6e-05,65528,1,0,2,0
2022-08-31 00:20:00,2.71446,2.8464e-14,0.00058,2.26337,20.70905,0.00056,2.73656,1.61101,0.00056,2.07592,3.14509,4.4505e-14,2.2269e-14,3.36182,1.9541,1.9928e-14,7e-05,65490.352,0,0,2,0
2022-08-31 00:25:00,3.13258,2.2418e-14,0.00037,2.7382,18.36719,0.00035,3.14633,1.62417,0.00035,2.47371,3.38158,3.3229e-14,1.9735e-14,3.89784,2.21905,1.5574e-14,6e-05,64220.886,0,0,2,0
2022-08-31 00:30:00,3.31735,2.0376e-14,0.00048,2.71241,26.61621,0.00045,3.34547,1.59793,0.00045,2.39506,3.54869,3.5067e-14,1.821e-14,4.16649,2.31651,1.3936e-14,5e-05,57536.926,0,0,2,0
2022-08-31 00:35:00,3.55219,1.818e-14,0.00024,3.18281,17.55469,0.00023,3.57313,1.63355,0.00023,2.90462,3.82448,2.5426e-14,1.6075e-14,4.49673,2.46231,1.2273e-14,4e-05,65520.702,0,0,2,0
2022-08-31 00:40:00,1.34072,9.2229e-14,0.001,1.25447,4.70312,0.001,1.35212,1.65323,0.001,1.10958,1.50302,1.2643e-13,7.6235e-14,1.07992,0.74503,1.3227e-13,0.00018,65528,1,0,2,0
2022-08-31 00:45:00,1.03803,1.4128e-13,0.00082,0.98803,3.125,0.00081,1.05209,1.65979,0.00082,0.97921,1.12539,1.557e-13,1.2348e-13,0.92543,0.65569,1.7107e-13,0.00026,65528,1,0,2,0
2022-08-31 00:50:00,1.57726,7.0349e-14,0.00035,1.39112,0.9405,0.00034,1.58476,1.67042,0.00035,1.50743,1.62416,7.5864e-14,6.6996e-14,1.38014,0.91696,8.788e-14,0.00013,65527.814,0,0,2,0
2022-08-31 00:55:00,1.69368,6.2475e-14,0.00029,1.61544,5.16162,0.00028,1.70181,1.65729,0.00028,1.64844,1.73389,6.5359e-14,6.0079e-14,2.13273,1.32323,4.2547e-14,9e-05,64186.256,0,0,2,0
2022-08-31 01:00:00,1.88538,5.2251e-14,0.00056,1.77668,5.89294,0.00056,1.88788,1.65167,0.00056,1.60632,2.057,6.824e-14,4.519e-14,1.81095,1.1539,5.5879e-14,9e-05,62056.644,0,0,2,0
2022-08-31 01:05:00,1.75191,5.9053e-14,0.00023,1.68753,3.58594,0.00023,1.75191,1.66667,0.00023,1.70856,1.79676,6.1571e-14,5.6617e-14,1.83592,1.16724,5.4618e-14,9e-05,63838.282,0,0,2,0
2022-08-31 01:10:00,1.87127,5.291e-14,0.00052,1.75377,6.71875,0.00051,1.87377,1.65167,0.00051,1.67593,2.03618,6.3582e-14,4.5962e-14,2.26809,1.40687,3.84e-14,8e-05,65528,1,0,2,0
2022-08-31 01:15:00,1.39306,8.6526e-14,0.00076,1.33618,3.64844,0.00076,1.40306,1.66167,0.00077,1.20756,1.54789,1.0979e-13,7.2588e-14,1.63665,1.10619,6.6146e-14,0.00024,65528,1,0,2,0
2022-08-31 01:20:00,1.31302,9.5494e-14,0.00067,1.24178,3.57812,0.00066,1.32802,1.65667,0.00067,1.22735,1.38996,1.0686e-13,8.6847e-14,1.08888,0.75077,1.3046e-13,2e-04,65528,4,-41,21,0
2022-08-31 01:25:00,1.86828,5.3051e-14,0.00035,1.78328,5.0625,0.00035,1.88328,1.65667,0.00035,1.77116,1.98846,5.7987e-14,4.7815e-14,2.26483,1.40721,3.8492e-14,9e-05,65528,6,-4,47,0
2022-08-31 01:30:00,2.02408,4.6421e-14,0.00032,1.91743,6.55286,0.00032,2.03595,1.65386,0.00032,1.85312,2.13936,5.3776e-14,4.2327e-14,2.48422,1.49952,3.2995e-14,7e-05,65528,6,-4,47,0
2022-08-31 01:35:00,1.76303,5.8433e-14,6e-04,1.65434,5.89294,0.00059,1.76554,1.65167,0.00059,1.51893,1.92812,7.4909e-14,5.0335e-14,1.84537,1.1706,5.4153e-14,8e-05,65528,6,-4,47,0
2022-08-31 01:40:00,1.44424,8.1476e-14,0.00046,1.34047,5.62048,0.00044,1.45643,1.64604,0.00044,1.40419,1.52216,8.5386e-14,7.4644e-14,2.27799,1.39603,3.8122e-14,7e-05,65528,6,-4,47,0
2022-08-31 01:45:00,1.01552,1.4654e-13,0.00102,0.93911,4.5332,0.001,1.03302,1.64167,0.001,0.94622,1.10595,1.6486e-13,1.2712e-13,1.18269,0.80596,1.1367e-13,0.00018,65528,5,-4,47,0
2022-08-31 01:50:00,1.05741,1.3699e-13,0.00071,0.80908,0.38753,0.00064,2.48368,1.39396,0.00064,1.00339,1.09723,1.495e-13,1.288e-13,0.80785,0.58639,2.1456e-13,0.00035,65528,4,-41,21,0
2022-08-31 01:55:00,1.12027,1.2442e-13,7e-04,1.04132,4.47369,0.00067,1.12277,1.65167,0.00067,1.11951,1.17978,1.2456e-13,1.1414e-13,1.6024,1.03968,6.8519e-14,0.00013,65528,5,-4,47,0
2022-08-31 02:00:00,1.36537,8.947e-14,0.00047,1.31537,3.125,0.00046,1.37537,1.66667,0.00047,1.32961,1.43042,9.3517e-14,8.2792e-14,1.23795,0.83727,1.0534e-13,0.00016,65528,8,-4,47,0
2022-08-31 02:05:00,2.25775,3.8693e-14,0.00022,2.1511,6.55286,0.00022,2.27275,1.65667,0.00022,2.11595,2.33301,4.3111e-14,3.6635e-14,2.76937,1.64232,2.7529e-14,6e-05,65528,12,-4,47,0
2022-08-31 02:10:00,1.53081,7.3942e-14,0.00085,1.36832,7.78125,0.00082,1.55706,1.62917,0.00082,1.38448,1.52555,8.7421e-14,7.4368e-14,1.84503,1.17795,5.417e-14,0.00018,65528,11,-4,47,0
2022-08-31 02:15:00,2.01793,4.6657e-14,0.00042,1.89042,6.71875,0.00042,2.02043,1.65167,0.00042,1.76584,2.18963,5.8279e-14,4.072e-14,2.44943,1.511,3.3779e-14,0.00011,65528,9,-4,47,0
2022-08-31 02:20:00,3.74804,1.6625e-14,0.00015,3.56311,9.36621,0.00015,3.76054,1.65417,0.00015,3.26609,3.8718,2.0911e-14,1.5749e-14,4.67299,2.67443,1.1511e-14,5e-05,65528,13,-4,47,0
2022-08-31 02:25:00,2.41644,3.4552e-14,4e-04,2.20997,9.29199,0.00039,2.43394,1.64167,0.00039,2.12787,2.66721,4.2709e-14,2.9309e-14,2.96142,1.75425,2.4619e-14,7e-05,65528,12,-4,47,0
2022-08-31 02:30:00,1.33376,9.3032e-14,0.00044,1.23178,71.20874,0.00031,0.59568,1.99358,0.00025,1.37515,1.40338,8.8412e-14,8.5468e-14,8.04162,4.34136,4.6579e-15,4e-05,65528,11,-4,47,0
2022-08-31 02:35:00,2.8059,2.6934e-14,0.00035,2.53465,13.01562,0.00034,2.82715,1.63417,0.00034,2.37205,3.10753,3.5636e-14,2.272e-14,3.47668,2.00984,1.8843e-14,6e-05,65528,11,-4,47,0
2022-08-31 02:40:00,3.25301,2.1052e-14,5e-04,2.5908,28.24609,0.00047,3.27622,1.60021,0.00048,2.3808,3.51716,3.5418e-14,1.8483e-14,4.10301,2.26276,1.4297e-14,4e-05,65528,11,-4,47,0
2022-08-31 02:45:00,3.50801,1.8564e-14,0.00025,3.11863,17.80469,0.00024,3.52426,1.63417,0.00024,2.87636,3.7922,2.5844e-14,1.6303e-14,6.42502,3.44114,6.7708e-15,4e-05,65528,10,-4,47,0
2022-08-31 02:50:00,3.03932,2.3576e-14,0.00032,2.71079,14.64551,0.00031,3.05557,1.63417,0.00031,2.49583,3.35948,3.2739e-14,1.9952e-14,3.78892,2.14634,1.6327e-14,5e-05,65528,10,-4,47,0
2022-08-31 02:55:00,1.14834,1.1939e-13,0.00083,0.90389,0.42425,0.00078,2.58763,1.41357,0.00078,1.11952,1.16046,1.2456e-13,1.1732e-13,0.81475,0.5908,2.1154e-13,0.00043,65528,3,0,2,0
2022-08-31 03:00:00,1.9994,4.738e-14,0.00058,1.80914,9.18701,0.00056,2.00441,1.63667,0.00056,1.74808,2.20742,5.9269e-14,4.0175e-14,2.43829,1.47701,3.4037e-14,7e-05,65528,2,0,2,0
2022-08-31 03:05:00,1.13731,1.2133e-13,0.00073,1.06668,3.875,0.00073,1.15199,1.65104,0.00073,1.04963,1.18722,1.3869e-13,1.1295e-13,1.33504,0.90388,9.2883e-14,0.00024,65528,2,0,2,0
2022-08-31 03:10:00,2.50263,3.2591e-14,0.00048,2.25104,12.02393,0.00046,2.52638,1.63292,0.00047,2.08067,2.77425,4.4336e-14,2.7449e-14,3.08754,1.8091,2.2965e-14,5e-05,65528,2,0,2,0
2022-08-31 03:15:00,2.9473,2.4815e-14,0.00047,2.49164,20.25781,0.00045,2.97114,1.61646,0.00045,2.32122,3.25245,3.6946e-14,2.1058e-14,5.48098,2.97154,8.824e-15,4e-05,65528,2,0,2,0
2022-08-31 03:20:00,1.3834,8.7535e-14,0.00091,1.2559,6.71875,0.00089,1.39747,1.6323,0.00089,1.28252,1.50895,9.9309e-14,7.5737e-14,1.798,1.14314,5.6552e-14,1e-04,65528,2,0,2,0
2022-08-31 03:25:00,1.71986,6.0898e-14,0.00072,1.59237,6.96875,0.00071,1.73736,1.64167,0.00071,1.48367,1.90243,7.7899e-14,5.1473e-14,2.06616,1.31598,4.4856e-14,0.00011,65528,2,0,2,0
2022-08-31 03:30:00,0.80432,2.1613e-13,0.00091,0.75415,3.50696,9e-04,0.84269,1.63655,9e-04,0.73946,0.88741,2.4864e-13,1.8346e-13,0.85072,0.61115,1.9684e-13,0.00033,65528,2,0,2,0
2022-08-31 03:35:00,1.90061,5.1555e-14,0.00052,1.78311,6.71875,0.00052,1.90624,1.64948,0.00052,1.67257,2.05953,6.3795e-14,4.5097e-14,2.295,1.43059,3.7652e-14,9e-05,65528,2,0,2,0
2022-08-31 03:40:00,1.75472,5.8896e-14,0.00036,1.69097,3.85938,0.00036,1.76222,1.66542,0.00036,1.6146,1.84014,6.7658e-14,5.441e-14,1.65031,1.06516,6.5236e-14,1e-04,65528,2,0,2,0
2022-08-31 03:45:00,0.93497,1.6818e-13,0.00594,0.66373,13.01562,0.00545,1.00059,1.50243,0.00547,0.6252,1.12705,3.289e-13,1.2318e-13,1.71497,1.09935,6.1188e-14,1e-04,65528,2,0,2,0
2022-08-31 03:50:00,2.31675,3.7065e-14,0.00032,2.18924,6.96875,0.00032,2.32182,1.65282,0.00032,2.09573,2.4973,4.3806e-14,3.2707e-14,2.82197,1.69019,2.6679e-14,6e-05,65528,2,0,2,0
2022-08-31 03:55:00,2.10192,4.3592e-14,0.00043,1.95615,7.77539,0.00042,2.10692,1.64917,0.00042,1.81587,2.28275,5.5627e-14,3.799e-14,2.57529,1.55451,3.1073e-14,6e-05,65528,2,0,2,0
2022-08-31 04:00:00,1.7366,5.9923e-14,0.00057,1.6191,6.71875,0.00056,1.74879,1.64604,0.00056,1.5541,1.88217,7.2104e-14,5.24e-14,2.11407,1.31147,4.3175e-14,7e-05,65528,2,0,2,0
2022-08-31 04:05:00,1.90174,5.1504e-14,0.00041,1.79372,6.11292,4e-04,1.90987,1.65448,4e-04,1.73467,2.03259,6.0034e-14,4.6098e-14,2.30559,1.41994,3.7365e-14,8e-05,65528,3,-4,47,0
2022-08-31 04:10:00,1.63138,6.6503e-14,0.00042,1.57669,3.77734,0.00042,1.64138,1.66667,0.00042,1.50849,1.67733,7.5775e-14,6.3494e-14,1.95685,1.26077,4.911e-14,0.00018,65528,7,-4,47,0
2022-08-31 04:15:00,1.69983,6.2099e-14,0.00063,1.62482,3.9375,0.00063,1.70983,1.66167,0.00063,1.43332,1.78076,8.2513e-14,5.7467e-14,2.02875,1.31419,4.6243e-14,0.00018,65528,8,-4,47,0
2022-08-31 04:20:00,1.86943,5.2996e-14,0.00047,1.75194,6.71875,0.00046,1.87193,1.65167,0.00046,1.67425,2.02174,6.3689e-14,4.6511e-14,2.27434,1.39016,3.8224e-14,7e-05,65528,9,-4,47,0
2022-08-31 04:25:00,1.27244,1.0062e-13,0.00076,1.19744,3.9375,0.00076,1.27744,1.65667,0.00076,1.2196,1.34706,1.0799e-13,9.1507e-14,1.28284,0.86367,9.9268e-14,0.00018,65528,10,-4,47,0
2022-08-31 04:30:00,1.49717,7.6732e-14,0.00052,1.41561,4.80078,0.00051,1.50217,1.65667,0.00051,1.41023,1.60231,8.4777e-14,6.8526e-14,1.80194,1.15351,5.6346e-14,1e-04,65528,10,-4,47,0
2022-08-31 04:35:00,1.55537,7.2007e-14,0.00096,1.41286,7.53125,0.00094,1.57162,1.63417,0.00094,1.32171,1.72629,9.445e-14,6.0521e-14,1.87213,1.18732,5.2869e-14,9e-05,65528,10,-4,47,0
2022-08-31 04:40:00,1.23859,1.0525e-13,0.00126,1.14073,5.72705,0.00124,1.24823,1.63753,0.00124,1.09271,1.3911,1.2969e-13,8.6729e-14,1.47269,0.97152,7.887e-14,0.00012,65528,9,-4,47,0
2022-08-31 04:45:00,1.31605,9.5128e-14,0.00133,1.17027,7.77539,0.0013,1.33871,1.62573,0.0013,1.1313,1.53328,1.224e-13,7.3744e-14,1.57292,1.02646,7.0672e-14,0.00012,65528,7,-4,47,0
2022-08-31 04:50:00,1.18219,1.1375e-13,0.00096,1.08969,5.3125,0.00094,1.19969,1.64167,0.00094,1.12338,1.29533,1.2385e-13,9.7678e-14,1.56329,1.01761,7.14e-14,0.00011,65528,5,37,28,0
2022-08-31 04:55:00,1.34516,9.1721e-14,0.00095,1.20265,7.53125,0.00088,1.36727,1.62651,0.00088,1.26314,1.48144,1.0186e-13,7.8095e-14,3.96603,2.24316,1.513e-14,5e-05,65528,5,-4,47,0
2022-08-31 05:00:00,1.60186,6.8557e-14,0.00148,1.32062,13.26562,0.00141,1.62717,1.6048,0.00142,1.2507,1.88635,1.0356e-13,5.2206e-14,2.51105,1.51918,3.2409e-14,7e-05,65528,7,-4,47,0
2022-08-31 05:05:00,1.32706,9.3816e-14,6e-04,1.15721,0.91354,0.00058,1.33706,1.66667,6e-04,1.26697,1.42378,1.0135e-13,8.3437e-14,1.1096,0.76426,1.2642e-13,0.00021,65528,8,-4,47,0
2022-08-31 05:10:00,1.62336,6.7051e-14,0.00081,1.46087,7.78125,0.00079,1.6443,1.63355,0.00079,1.43103,1.81726,8.2734e-14,5.5557e-14,2.11473,1.31422,4.3152e-14,9e-05,65528,11,-4,47,0
2022-08-31 05:15:00,1.37169,8.8784e-14,0.00077,1.2767,5.3125,0.00076,1.37513,1.64854,0.00076,1.28969,1.51385,9.8391e-14,7.5328e-14,1.6466,1.06157,6.5481e-14,0.00011,65528,11,-4,47,0
2022-08-31 05:20:00,2.32567,3.6828e-14,0.00112,1.73776,25.94348,0.00104,2.35738,1.56709,0.00104,1.61648,2.72741,6.7527e-14,2.8239e-14,4.51953,2.51352,1.217e-14,5e-05,65528,11,-4,47,0
2022-08-31 05:25:00,2.55438,3.1498e-14,0.00045,2.28314,13.01562,0.00044,2.58063,1.62917,0.00044,2.15025,2.77202,4.1971e-14,2.7485e-14,3.16539,1.82928,2.2032e-14,6e-05,65528,11,-4,47,0
2022-08-31 05:30:00,2.19656,4.0507e-14,0.00074,1.86131,15.47665,7e-04,2.22115,1.60961,7e-04,1.71147,2.47517,6.1397e-14,3.3196e-14,2.6849,1.61039,2.8988e-14,8e-05,65528,11,-4,47,0
2022-08-31 05:35:00,2.55535,3.1478e-14,0.00044,2.28412,13.01562,0.00042,2.5816,1.62917,0.00043,2.12774,2.77411,4.2713e-14,2.7451e-14,3.1571,1.83855,2.2128e-14,7e-05,65528,11,-4,47,0
2022-08-31 05:40:00,1.14818,1.1942e-13,0.001,1.09533,3.55518,0.001,1.16318,1.65667,0.00101,1.02546,1.26508,1.4418e-13,1.016e-13,0.98461,0.69196,1.5428e-13,0.00025,65528,10,-4,47,0
2022-08-31 05:45:00,1.43686,8.2175e-14,8e-04,1.33643,5.32959,0.00079,1.44811,1.64917,0.00079,1.31966,1.58878,9.4695e-14,6.9501e-14,1.721,1.1117,6.0832e-14,0.00013,65528,6,-4,47,0
2022-08-31 05:50:00,2.10784,4.3388e-14,0.00067,1.83661,13.01562,0.00064,2.12159,1.62417,0.00064,1.73526,2.336,6e-14,3.6557e-14,3.02621,1.7817,2.3746e-14,7e-05,65528,5,-4,47,0
2022-08-31 05:55:00,2.17108,4.1302e-14,0.00139,1.56496,26.64255,0.00127,2.22515,1.55231,0.00128,1.46062,2.51227,7.9959e-14,3.2383e-14,5.88125,3.20181,7.846e-15,5e-05,65528,4,-40,21,0
2022-08-31 06:00:00,2.45593,3.3631e-14,0.00087,1.93754,22.89136,0.00082,2.4928,1.58543,0.00082,1.78347,2.7169,5.7322e-14,2.8421e-14,3.04764,1.75364,2.3469e-14,6e-05,65528,2,0,2,0
2022-08-31 06:05:00,2.37974,3.5444e-14,0.00065,2.01039,17.55469,0.00062,2.39425,1.61398,0.00062,1.89124,2.76515,5.1982e-14,2.7599e-14,2.93147,1.71784,2.5039e-14,7e-05,65528,1,0,2,0
2022-08-31 06:10:00,2.6069,3.0448e-14,0.00058,2.21749,17.80469,0.00055,2.63725,1.61581,0.00055,2.0496,2.89079,4.5462e-14,2.5629e-14,3.23395,1.86605,2.1259e-14,5e-05,65504.648,0,0,2,0
2022-08-31 06:15:00,1.75278,5.9004e-14,0.00054,1.62529,6.71875,0.00053,1.75888,1.64636,0.00053,1.52935,1.88897,7.406e-14,5.2086e-14,2.1206,1.32361,4.2954e-14,9e-05,64834.528,0,0,2,0
2022-08-31 06:20:00,1.37934,8.7965e-14,0.00066,1.30435,3.9375,0.00066,1.39435,1.65667,0.00066,1.23832,1.48741,1.0529e-13,7.7573e-14,1.6256,1.08804,6.6897e-14,0.00024,64617.006,0,0,2,0
2022-08-31 06:25:00,1.23173,1.0623e-13,0.00124,1.11423,6.71875,0.00122,1.24829,1.6348,0.00122,1.10523,1.3908,1.2726e-13,8.676e-14,1.46001,0.96456,8.0015e-14,0.00013,63066.542,0,0,2,0
2022-08-31 06:30:00,1.96614,4.8723e-14,0.00073,1.73739,10.23438,7e-04,1.98826,1.62652,7e-04,1.61068,2.17348,6.7933e-14,4.1226e-14,2.40113,1.4607,3.492e-14,8e-05,62322.18,0,0,2,0
2022-08-31 06:35:00,2.7866,2.7246e-14,0.00053,2.33957,20.63916,5e-04,2.80236,1.61266,5e-04,2.13546,3.12755,4.2456e-14,2.2478e-14,3.47794,1.98383,1.8832e-14,6e-05,60399.93,0,0,2,0
2022-08-31 06:40:00,1.2136,1.0889e-13,0.00049,1.01691,0.64655,0.00045,2.44866,1.44462,0.00045,1.15999,1.22109,1.174e-13,1.0777e-13,1.01954,0.71348,1.4558e-13,0.00022,41778.154,0,0,2,0
2022-08-31 06:45:00,2.29886,3.7547e-14,0.00049,2.18136,6.71875,5e-04,2.30972,1.65401,5e-04,1.78792,2.36908,5.7084e-14,3.5711e-14,2.77431,1.75476,2.7448e-14,0.00015,42475.31,0,0,2,0
2022-08-31 06:50:00,1.71181,6.1377e-14,0.00046,1.68181,2.875,0.00045,1.72181,1.67167,0.00046,1.49185,1.65685,7.7189e-14,6.4807e-14,2.02803,1.34584,4.6271e-14,0.00022,44015.718,0,0,2,0
2022-08-31 06:55:00,2.54396,3.1714e-14,0.00024,2.44772,5.14062,0.00025,2.55396,1.66167,0.00025,2.2316,2.62042,3.9452e-14,3.0186e-14,3.10589,1.86331,2.274e-14,0.00012,41842.844,0,0,2,0
2022-08-31 07:00:00,1.51912,7.4893e-14,0.00114,1.35663,7.78125,0.00113,1.53646,1.62761,0.00113,1.18918,1.65008,1.1264e-13,6.5251e-14,1.80081,1.19174,5.6405e-14,0.00023,42113.992,0,0,2,0
2022-08-31 07:05:00,2.92941,2.5068e-14,4e-04,2.5875,15.69751,0.00039,2.93887,1.62745,0.00039,2.35774,3.11712,3.5997e-14,2.2603e-14,3.63857,2.08179,1.7467e-14,6e-05,59477.1,0,0,2,0
2022-08-31 07:10:00,2.2149,3.9949e-14,4e-04,2.05378,8.22119,0.00039,2.2249,1.64292,0.00039,1.9464,2.40341,4.955e-14,3.4864e-14,3.12736,1.83638,2.248e-14,6e-05,59442.588,0,1,2,0
2022-08-31 07:15:00,2.12403,4.2838e-14,0.00058,1.89529,10.23438,0.00056,2.15028,1.62917,0.00056,1.80004,2.29847,5.6445e-14,3.7558e-14,2.61682,1.55858,3.0256e-14,7e-05,59926.588,0,1,2,0
2022-08-31 07:20:00,2.61904,3.0213e-14,0.00049,2.3228,13.82812,0.00048,2.63638,1.62761,0.00048,1.99799,2.74868,4.7436e-14,2.7875e-14,3.23074,1.8919,2.1294e-14,9e-05,41368.308,0,1,2,0
2022-08-31 07:25:00,2.12796,4.2706e-14,0.00044,1.98641,7.17578,0.00044,2.13046,1.65167,0.00044,1.7968,2.25612,5.6615e-14,3.874e-14,2.60758,1.57274,3.0435e-14,9e-05,42343.722,0,1,2,0
2022-08-31 07:30:00,3.24531,2.1135e-14,0.00048,2.66176,26.56958,0.00046,3.25844,1.60792,0.00046,2.2917,3.41033,3.7743e-14,1.9458e-14,4.03453,2.31499,1.4704e-14,8e-05,42285.016,0,1,2,0
2022-08-31 07:35:00,3.10187,2.2789e-14,0.00043,2.65476,20.63916,0.00042,3.12562,1.61917,0.00042,2.31186,3.422,3.7196e-14,1.9348e-14,3.8561,2.21704,1.5856e-14,7e-05,42140.426,0,1,2,0
2022-08-31 07:40:00,2.31696,3.7059e-14,0.00057,2.0658,11.81934,0.00056,2.34321,1.62917,0.00056,1.82303,2.52453,5.5264e-14,3.2121e-14,2.82359,1.70739,2.6654e-14,9e-05,42946.844,0,1,2,0
2022-08-31 07:45:00,2.33335,3.6627e-14,0.00065,2.04113,13.62109,0.00063,2.3471,1.62417,0.00063,1.77683,2.76864,5.7679e-14,2.7541e-14,2.82337,1.73911,2.6657e-14,0.00012,43561.97,0,1,2,0
2022-08-31 07:50:00,3.37493,1.98e-14,0.00041,2.86017,23.14835,4e-04,3.39368,1.61917,4e-04,2.42544,3.56442,3.4338e-14,1.8076e-14,4.20025,2.40319,1.375e-14,8e-05,43946.91,0,1,2,0
2022-08-31 07:55:00,3.28729,2.0687e-14,0.00036,2.89791,17.80469,0.00036,3.31353,1.62917,0.00036,2.4528,3.42313,3.3702e-14,1.9337e-14,4.10028,2.34023,1.4313e-14,9e-05,43906.228,0,1,2,0
2022-08-31 08:00:00,2.07064,4.4695e-14,8e-04,1.7994,13.01562,0.00077,2.0897,1.6198,0.00077,1.60812,2.25695,6.8113e-14,3.8716e-14,2.55103,1.52192,3.1567e-14,9e-05,44061.818,0,1,2,0
2022-08-31 08:05:00,2.00471,4.7171e-14,7e-04,1.75056,12.04175,0.00067,2.01845,1.62417,0.00067,1.68505,2.19052,6.301e-14,4.0693e-14,4.54826,2.56693,1.2042e-14,6e-05,44244.436,0,1,2,0
2022-08-31 08:10:00,2.05434,4.5287e-14,0.00079,1.82559,10.23438,0.00078,2.07653,1.62355,0.00078,1.53108,2.24565,7.3921e-14,3.9042e-14,2.47042,1.54872,3.3302e-14,0.00017,45475.704,0,1,2,0
2022-08-31 08:15:00,2.44479,3.3886e-14,0.00067,2.07541,17.55469,0.00064,2.46055,1.61266,0.00064,1.86247,2.64004,5.3327e-14,2.9813e-14,3.01212,1.7685,2.3932e-14,8e-05,44434.698,0,1,2,0
2022-08-31 08:20:00,3.45471,1.9043e-14,0.00033,2.97408,21.07031,0.00032,3.46846,1.62417,0.00032,2.6791,3.93729,2.9092e-14,1.5314e-14,4.35585,2.42326,1.2941e-14,5e-05,65379.104,0,1,2,0
2022-08-31 08:25:00,2.91109,2.5332e-14,0.00073,2.2428,29.20178,0.00068,2.94534,1.58069,0.00069,2.0109,3.39989,4.6929e-14,1.9558e-14,5.2353,2.86714,9.5249e-15,4e-05,65528,3,-40,21,0
2022-08-31 08:30:00,3.12236,2.254e-14,3e-04,2.81234,14.375,0.00029,3.13572,1.63901,0.00029,2.57264,3.49206,3.1126e-14,1.8705e-14,3.88785,2.22019,1.564e-14,5e-05,65528,8,-4,47,0
